# ROAD NETWORK GRAPH - TIRANA, ALBANIA - NJESIA 7 
# Data Source: OpenStreetMap 
# Graph Type: Directed weighted graph
# Weight Unit: Meters (great-circle distance)
# Coordinate System: WGS84
# Contains: Road network edges with distances
source,target,weight
1843869696,1843869884,2.72
1843869884,1843869696,2.72
1843869884,1843869849,17.65
1843869849,1843869884,17.65
1843869641,11429094629,7.28
11429094629,1843869641,7.28
11429094629,1843869797,12.06
1843869797,11429094629,12.06
1843869797,10992818960,14.83
10992818960,1843869797,14.83
10992818960,1843869867,35.27
1843869867,10992818960,35.27
1843869867,1843869569,22.75
1843869569,1843869867,22.75
1843869569,1843869689,57.95
1843869689,1843869569,57.95
1843869584,6887030716,11.57
6887030716,1843869584,11.57
6887030716,6887030718,11.75
6887030718,6887030716,11.75
6887030718,6887030717,11.08
6887030717,6887030718,11.08
6887030717,1843869910,11.62
1843869910,6887030717,11.62
1843869910,1843869680,19.45
1843869680,1843869910,19.45
1843869680,1843869559,30.25
1843869559,1843869680,30.25
11432924894,1843869833,6.83
1843869833,11432924894,6.83
1843869833,1843869873,8.82
1843869873,1843869833,8.82
1843869873,1843869932,32.23
1843869932,1843869873,32.23
1843869932,11432924877,24.34
11432924877,1843869932,24.34
11432924877,1843869596,9.95
1843869596,11432924877,9.95
1843869843,1843869800,17.94
1843869800,1843869843,17.94
1843869800,1843869628,10.41
1843869628,1843869800,10.41
1843869628,6886752943,8.04
6886752943,1843869628,8.04
6886752943,1843869626,7.59
1843869626,6886752943,7.59
1843869626,1843869737,11.60
1843869737,1843869626,11.60
1843869737,1843869633,13.08
1843869633,1843869737,13.08
1843869633,1843869796,12.57
1843869796,1843869633,12.57
1843869796,1840275594,8.98
1840275594,1843869796,8.98
1843869707,4671258929,6.00
4671258929,1843869707,6.00
4671258929,1843869759,12.40
1843869759,4671258929,12.40
1843869759,1843869629,81.56
1843869629,1843869759,81.56
1843869770,10916901718,6.81
10916901718,4670758092,82.35
4670758092,1843869692,59.28
4663284211,4593252820,29.00
4593252820,4663284211,29.00
1843869767,1843869932,40.98
1840275547,4664985238,8.26
4664985238,1840275547,8.26
4664985238,1843869673,8.80
1843869673,4664985238,8.80
1843869673,1843869807,23.11
1843869807,1843869673,23.11
1843869807,1843869943,33.37
1843869943,1843869807,33.37
1843869943,6886666627,24.98
6886666627,1843869943,24.98
6886666627,1843869776,24.44
1843869776,6886666627,24.44
1843869776,1843869614,23.65
1843869614,1843869776,23.65
1843869614,1843869768,26.41
1843869768,1843869614,26.41
1843869768,6886666625,69.80
6886666625,1843869768,69.80
6886666625,1843869718,67.72
1843869718,6886666625,67.72
1843869718,6886666624,9.88
6886666624,1843869718,9.88
6886666624,1843869567,10.21
1843869567,6886666624,10.21
1843869567,1843869611,4.94
1843869611,1843869567,4.94
1843869611,1843869656,7.08
1843869656,1843869611,7.08
1843843673,1843884299,9.78
1843884299,1843843673,9.78
1843884299,4671258946,13.18
4671258946,1843884299,13.18
4671258946,4671258945,11.97
4671258945,4671258946,11.97
4671258945,1843884394,7.29
1843884394,4671258945,7.29
1843884394,1843884434,4.80
1843884434,1843884394,4.80
1843884434,6946535723,3.97
6946535723,1843884434,3.97
6946535723,3416530531,38.75
3416530531,6946535723,38.75
4671260087,6946535622,27.97
6946535622,4671260087,27.97
6946535622,1843884318,51.99
1843884318,6946535622,51.99
1843884442,6946535618,38.58
6946535618,1843884442,38.58
6946535618,1843884248,8.47
1843884248,6946535618,8.47
1843884248,6946535617,7.04
6946535617,1843884248,7.04
6946535617,6946535616,7.13
6946535616,6946535617,7.13
6946535616,6946535615,7.07
6946535615,6946535616,7.07
6946535615,4671260069,8.35
4671260069,6946535615,8.35
4671260069,1843884268,38.30
1843884268,4671260069,38.30
1843884275,12639608711,8.60
12639608711,1843884275,8.60
12639608711,12639608710,7.85
12639608710,12639608711,7.85
12639608710,12639608709,4.95
12639608709,12639608710,4.95
12639608709,1843884238,8.61
1843884238,12639608709,8.61
1843884238,12505674093,27.67
12505674093,1843884238,27.67
12505674093,1843884231,84.31
1843884231,12505674093,84.31
4671260300,1843884321,40.16
1843884321,4671260300,40.16
1843884321,1843884293,47.15
1843884293,1843884321,47.15
1843884293,10949902142,34.12
10949902142,1843884293,34.12
10949902142,4671260305,4.15
4671260305,10949902142,4.15
4671260305,4671260304,11.92
4671260304,4671260305,11.92
1843884338,1843884261,7.20
1843884261,1843884338,7.20
1843884261,1843884349,41.42
1843884349,1843884261,41.42
1843884349,1843884348,47.61
1843884348,1843884349,47.61
1843884348,6946535696,6.36
6946535696,1843884348,6.36
6946535696,1843884314,10.26
1843884314,6946535696,10.26
1843884314,1843884234,17.80
1843884234,1843884314,17.80
1843884289,1843884262,35.55
1843884262,1843884289,35.55
1843884246,6179169374,9.94
6179169374,1843884246,9.94
6179169374,6179169373,4.58
