# ROAD NETWORK GRAPH - SHKODER, ALBANIA
# Data Source: OpenStreetMap 
# Graph Type: Directed weighted graph
# Weight Unit: Meters (great-circle distance)
# Coordinate System: WGS84
# Contains: Road network edges with distances
# V = 1,744; E = 3,523 
source,target,weight
5938816914,5938816913,3.91
5938816913,5938816914,3.91
5938816913,3408790316,3.50
3408790316,5938816913,3.50
3408790316,3408790312,21.82
3408790312,3408790316,21.82
3408790312,3408790309,13.99
3408790309,3408790312,13.99
3408790309,3408790307,13.99
3408790307,3408790309,13.99
3408790307,3738789755,11.11
3738789755,3408790307,11.11
3738789755,3738789754,3.47
3738789754,3738789755,3.47
3738789754,3408790305,4.53
3408790305,3738789754,4.53
3408790324,3408790321,5.48
3408790321,3408790324,5.48
3408790321,3758772364,7.17
3758772364,3408790321,7.17
3758772364,5767451775,8.46
5767451775,3758772364,8.46
5767451775,3408790320,4.19
3408790320,5767451775,4.19
5926828829,5926828830,8.29
5926828830,5926828829,8.29
5926828830,5926828831,3.73
5926828831,5926828830,3.73
5926828831,5926828832,4.77
5926828832,5926828831,4.77
5926828832,5926828833,6.09
5926828833,5926828832,6.09
5926828833,5926828834,6.95
5926828834,5926828833,6.95
5926828834,5926828835,6.48
5926828835,5926828834,6.48
5926828835,5926828836,4.19
5926828836,5926828835,4.19
5926828836,5926828837,4.57
5926828837,5926828836,4.57
5926828837,5926828838,1.56
5926828838,5926828837,1.56
5926828838,3311799869,4.02
3311799869,5926828838,4.02
3311799869,3311800030,46.43
3311800030,3311799869,46.43
3311800030,3311800187,19.90
3311800187,3311800030,19.90
1841951481,3250914299,21.15
3250914299,1841951481,21.15
3250914299,3408790325,9.54
3408790325,3250914299,9.54
3408790325,3397603144,9.71
3397603144,3408790325,9.71
3397603144,3408790322,6.35
3408790322,3397603144,6.35
3408790322,3397603143,4.94
3397603143,3408790322,4.94
3397603143,3408790323,3.77
3408790323,3397603143,3.77
3408790323,3397603145,3.25
3397603145,3408790323,3.25
3397603145,5926822067,8.14
5926822067,3397603145,8.14
5926822067,5926822068,11.26
5926822068,5926822067,11.26
5926822068,1841951471,23.02
1841951471,5926822068,23.02
1841779083,3253478157,9.62
3253478157,2418334816,11.24
2418334816,2418334817,9.00
3408954073,5208133666,2.58
5208133666,3408954073,2.58
5208133666,3738764486,6.15
3738764486,5208133666,6.15
3738764486,2418334804,4.76
2418334804,3738764486,4.76
2418334815,5765356371,15.55
3208852918,3208852917,17.76
3208852917,3208852918,17.76
3414621139,3414621140,40.72
3414621140,3414621139,40.72
3414621140,5811694375,5.91
5811694375,3414621140,5.91
5811694375,3414621142,10.48
3414621142,5811694375,10.48
3414621142,3757875591,3.77
3757875591,3414621142,3.77
3757875591,7106723570,3.68
7106723570,3757875591,3.68
7106723570,3414621144,6.13
3414621144,7106723570,6.13
3250913856,8963150294,28.08
3414621126,3774830566,5.66
3774830566,3414621126,5.66
3774830566,5208133664,3.17
5208133664,3774830566,3.17
5208133664,8963150294,3.99
8963150294,5208133664,3.99
3690554413,5765355885,4.60
5765355885,3690554413,4.60
5765355885,3820959902,2.82
3820959902,5765355885,2.82
5765355895,3690557334,1.70
3690557334,5765355895,1.70
3690557334,3690557330,6.29
3690557330,3690557334,6.29
3690557330,3690557326,11.78
3690557326,3690557330,11.78
3690554411,3690554419,19.93
3690554419,3690554411,19.93
3690554419,3757875585,12.85
3757875585,3690554419,12.85
3757875585,5190437766,2.87
5190437766,3757875585,2.87
5190437766,3690557328,7.55
3690557328,5190437766,7.55
5761683590,5826988889,5.45
5826988889,5761683590,5.45
5826988889,5763141490,40.94
5763141490,5826988889,40.94
5763141490,3723809853,31.43
3723809853,5763141490,31.43
3208852882,3208852887,61.88
3208852887,3757875566,5.72
3757875566,3757875583,108.10
3757875583,3208852901,8.54
3208852901,4000891409,30.80
4000891409,3690557328,19.59
3690557328,3738764482,11.79
3738764482,3410786183,7.77
3410786183,3208852908,19.24
3208852908,3738764488,13.12
3738764488,3208852910,5.64
894186604,2418334794,38.43
2418334794,3738764484,7.24
3738764484,3208852904,55.92
3208852904,3757875584,14.63
3757875584,5780893664,71.67
5780893664,3757875570,36.56
3757875570,3208852891,7.10
3208852891,1842411025,53.05
1842411025,3208852881,9.19
7106723489,3414621144,62.76
3311799136,3914607353,1.74
3914607353,5208133642,88.86
283588108,13143806632,32.13
13143806632,283588108,32.13
13143806632,3738764481,27.78
3738764481,13143806632,27.78
3738764481,3738764479,4.51
3738764479,3738764481,4.51
5208133657,3738789750,65.20
3738789750,3738789751,7.09
3738789751,616450189,4.87
3311799327,3311799281,14.87
3311799281,3311799327,14.87
3311799281,3774830570,9.56
3774830570,3311799281,9.56
3738789756,5208133628,3.50
5208133628,3738789756,3.50
5208133628,3738789757,2.86
3738789757,5208133628,2.86
3738789757,3738789758,2.67
3738789758,3738789757,2.67
3414621144,7106723585,49.99
7106723585,7252656112,9.24
4517034578,4893255739,8.31
4893255739,4517034578,8.31
4893255739,1841951347,3.15
1841951347,4893255739,3.15
