# ROAD NETWORK GRAPH - TIRANA, ALBANIA - NJESIA 9 
# Data Source: OpenStreetMap 
# Graph Type: Directed weighted graph
# Weight Unit: Meters (great-circle distance)
# Coordinate System: WGS84
# Contains: Road network edges with distances
source,target,weight
4592869458,4592869459,1.56
1747986356,4583911469,65.80
4583911469,1747986356,65.80
4583911469,6988661360,53.16
6988661360,4583911469,53.16
6988661360,11639002963,4.80
11639002963,6988661360,4.80
11639002963,1747986354,4.57
1747986354,11639002963,4.57
1747986354,1747986355,8.92
1747986355,1747986354,8.92
1747986355,4583911701,7.31
4583911701,1747986355,7.31
4583911701,1747986357,8.62
1747986357,4583911701,8.62
1747986357,1747986358,17.47
1747986358,1747986357,17.47
1747986358,4583911700,6.00
4583911700,1747986358,6.00
4583911700,1747986359,6.98
1747986359,4583911700,6.98
1747986359,6988661361,10.55
6988661361,1747986359,10.55
6988661361,1747986360,11.76
1747986360,6988661361,11.76
1747986360,11639055517,5.54
11639055517,1747986360,5.54
11639055517,4583911699,4.65
4583911699,11639055517,4.65
4583911699,4583911698,12.04
4583911698,4583911699,12.04
4583911698,4583911697,10.51
4583911697,4583911698,10.51
4583911697,6988661362,4.97
6988661362,4583911697,4.97
6988661362,4583911696,4.34
4583911696,6988661362,4.34
4583911696,1747986364,3.71
1747986364,4583911696,3.71
1747986364,6988661364,6.34
6988661364,1747986364,6.34
6988661364,4583911695,6.73
4583911695,6988661364,6.73
4583911695,1747986366,9.08
1747986366,4583911695,9.08
1747986366,1747986363,32.91
1747986363,1747986366,32.91
1747986363,1747986362,16.66
1747986362,1747986363,16.66
1747986362,4583911693,7.12
4583911693,1747986362,7.12
4583911693,4583911475,5.13
4583911475,4583911693,5.13
4583911475,4583911692,36.12
4583911692,4583911475,36.12
4583911692,4583911691,6.62
4583911691,4583911692,6.62
4583911691,577939041,9.54
577939041,4583911691,9.54
577939041,4583911690,39.00
4583911690,577939041,39.00
4583911690,577939039,11.09
577939039,4583911690,11.09
577939039,11639044193,8.71
11639044193,577939039,8.71
11639044193,4583911689,21.93
4583911689,11639044193,21.93
4583911689,577939036,12.51
577939036,4583911689,12.51
577939036,577939034,35.90
577939034,577939036,35.90
577939034,4583911587,6.06
4583911587,577939034,6.06
4583911587,6708399651,3.95
6708399651,4583911587,3.95
1747986364,4583911694,5.61
